stable_id,provider_external_id,reference_tile,groundsurface_bbox_epsg25832,candidate_aoi_intersects,image_camera_ledger,current_image_building_coverage,c1_numeric_bbox_full_unregistered,c1_registered_coverage,c1_eligible,c2_numeric_bbox_full_unregistered,c2_registered_coverage,c2_eligible,c3_registered_coverage,c3_eligible,c4_provider_tile_full_unregistered,c4_registered_coverage,c4_eligible,c5_candidate_availability,c5_eligible,u_target_status,e_paired_status,exclusion_reason,held_out_accessed
DEBY_LOD2_4907514,DEBYvAAAAABTMMzN,LOD2_REFERENCE_690_5334,"690851.990,5335916.930,690873.800,5335942.960",true,937_INCLUDED_25_EXCLUDED_AGGREGATE_ONLY,UNKNOWN,true,UNKNOWN,UNKNOWN,true,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,true,UNKNOWN,UNKNOWN,MISSING,false,UNKNOWN,UNKNOWN,IMAGE_BUILDING_COVERAGE_JOIN_MISSING;C1_REGISTERED_FULL_COVERAGE_UNKNOWN;C1_CLASS_2_6_DERIVATIVE_MISSING;C1_VERTICAL_DATUM_UNKNOWN;C2_REGISTERED_FULL_COVERAGE_UNKNOWN;C2_EXACT_937_BASE_MISMATCH;C2_CLASS_2_6_DERIVATIVE_MISSING;C3_SPARSE_CONVERSION_REPLAY_PARTIAL;C4_REGISTRATION_NOT_VERIFIED;C4_PRIOR_INTERFACE_NOT_FROZEN;C5_INDEPENDENT_LOD1_MISSING;GRAVITY_TERRAIN_MVS_ESTIMATE_MISSING;R_DERIVED_COMMON_REPLAY_MISSING;STAGE3_TOOLCHAIN_NOT_REPLAYABLE,false
DEBY_LOD2_4907515,DEBYvAAAAABTMMzd,LOD2_REFERENCE_690_5334,"690865.680,5335911.860,690887.160,5335938.040",true,937_INCLUDED_25_EXCLUDED_AGGREGATE_ONLY,UNKNOWN,true,UNKNOWN,UNKNOWN,true,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,true,UNKNOWN,UNKNOWN,MISSING,false,UNKNOWN,UNKNOWN,IMAGE_BUILDING_COVERAGE_JOIN_MISSING;C1_REGISTERED_FULL_COVERAGE_UNKNOWN;C1_CLASS_2_6_DERIVATIVE_MISSING;C1_VERTICAL_DATUM_UNKNOWN;C2_REGISTERED_FULL_COVERAGE_UNKNOWN;C2_EXACT_937_BASE_MISMATCH;C2_CLASS_2_6_DERIVATIVE_MISSING;C3_SPARSE_CONVERSION_REPLAY_PARTIAL;C4_REGISTRATION_NOT_VERIFIED;C4_PRIOR_INTERFACE_NOT_FROZEN;C5_INDEPENDENT_LOD1_MISSING;GRAVITY_TERRAIN_MVS_ESTIMATE_MISSING;R_DERIVED_COMMON_REPLAY_MISSING;STAGE3_TOOLCHAIN_NOT_REPLAYABLE,false
DEBY_LOD2_4907516,DEBYvAAAAABTMpO3,LOD2_REFERENCE_690_5334,"690887.950,5335913.060,690904.810,5335930.760",true,937_INCLUDED_25_EXCLUDED_AGGREGATE_ONLY,UNKNOWN,true,UNKNOWN,UNKNOWN,true,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,true,UNKNOWN,UNKNOWN,MISSING,false,UNKNOWN,UNKNOWN,IMAGE_BUILDING_COVERAGE_JOIN_MISSING;C1_REGISTERED_FULL_COVERAGE_UNKNOWN;C1_CLASS_2_6_DERIVATIVE_MISSING;C1_VERTICAL_DATUM_UNKNOWN;C2_REGISTERED_FULL_COVERAGE_UNKNOWN;C2_EXACT_937_BASE_MISMATCH;C2_CLASS_2_6_DERIVATIVE_MISSING;C3_SPARSE_CONVERSION_REPLAY_PARTIAL;C4_REGISTRATION_NOT_VERIFIED;C4_PRIOR_INTERFACE_NOT_FROZEN;C5_INDEPENDENT_LOD1_MISSING;GRAVITY_TERRAIN_MVS_ESTIMATE_MISSING;R_DERIVED_COMMON_REPLAY_MISSING;STAGE3_TOOLCHAIN_NOT_REPLAYABLE,false
DEBY_LOD2_4907517,DEBYvAAAAABTMpIt,LOD2_REFERENCE_690_5334,"690899.730,5335906.980,690917.390,5335926.180",true,937_INCLUDED_25_EXCLUDED_AGGREGATE_ONLY,UNKNOWN,true,UNKNOWN,UNKNOWN,true,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,true,UNKNOWN,UNKNOWN,MISSING,false,UNKNOWN,UNKNOWN,IMAGE_BUILDING_COVERAGE_JOIN_MISSING;C1_REGISTERED_FULL_COVERAGE_UNKNOWN;C1_CLASS_2_6_DERIVATIVE_MISSING;C1_VERTICAL_DATUM_UNKNOWN;C2_REGISTERED_FULL_COVERAGE_UNKNOWN;C2_EXACT_937_BASE_MISMATCH;C2_CLASS_2_6_DERIVATIVE_MISSING;C3_SPARSE_CONVERSION_REPLAY_PARTIAL;C4_REGISTRATION_NOT_VERIFIED;C4_PRIOR_INTERFACE_NOT_FROZEN;C5_INDEPENDENT_LOD1_MISSING;GRAVITY_TERRAIN_MVS_ESTIMATE_MISSING;R_DERIVED_COMMON_REPLAY_MISSING;STAGE3_TOOLCHAIN_NOT_REPLAYABLE,false
DEBY_LOD2_4907518,DEBYvAAAAABTMpAc,LOD2_REFERENCE_690_5334,"690917.420,5335898.420,690937.120,5335919.180",true,937_INCLUDED_25_EXCLUDED_AGGREGATE_ONLY,UNKNOWN,true,UNKNOWN,UNKNOWN,true,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,true,UNKNOWN,UNKNOWN,MISSING,false,UNKNOWN,UNKNOWN,IMAGE_BUILDING_COVERAGE_JOIN_MISSING;C1_REGISTERED_FULL_COVERAGE_UNKNOWN;C1_CLASS_2_6_DERIVATIVE_MISSING;C1_VERTICAL_DATUM_UNKNOWN;C2_REGISTERED_FULL_COVERAGE_UNKNOWN;C2_EXACT_937_BASE_MISMATCH;C2_CLASS_2_6_DERIVATIVE_MISSING;C3_SPARSE_CONVERSION_REPLAY_PARTIAL;C4_REGISTRATION_NOT_VERIFIED;C4_PRIOR_INTERFACE_NOT_FROZEN;C5_INDEPENDENT_LOD1_MISSING;GRAVITY_TERRAIN_MVS_ESTIMATE_MISSING;R_DERIVED_COMMON_REPLAY_MISSING;STAGE3_TOOLCHAIN_NOT_REPLAYABLE,false
DEBY_LOD2_4907519,DEBYvAAAAABTMpLf,LOD2_REFERENCE_690_5334,"690884.270,5335833.300,690986.280,5335900.640",true,937_INCLUDED_25_EXCLUDED_AGGREGATE_ONLY,UNKNOWN,true,UNKNOWN,UNKNOWN,true,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,true,UNKNOWN,UNKNOWN,MISSING,false,UNKNOWN,UNKNOWN,IMAGE_BUILDING_COVERAGE_JOIN_MISSING;C1_REGISTERED_FULL_COVERAGE_UNKNOWN;C1_CLASS_2_6_DERIVATIVE_MISSING;C1_VERTICAL_DATUM_UNKNOWN;C2_REGISTERED_FULL_COVERAGE_UNKNOWN;C2_EXACT_937_BASE_MISMATCH;C2_CLASS_2_6_DERIVATIVE_MISSING;C3_SPARSE_CONVERSION_REPLAY_PARTIAL;C4_REGISTRATION_NOT_VERIFIED;C4_PRIOR_INTERFACE_NOT_FROZEN;C5_INDEPENDENT_LOD1_MISSING;GRAVITY_TERRAIN_MVS_ESTIMATE_MISSING;R_DERIVED_COMMON_REPLAY_MISSING;STAGE3_TOOLCHAIN_NOT_REPLAYABLE,false
DEBY_LOD2_4907520,DEBYvAAAAABTMo4c,LOD2_REFERENCE_690_5334,"690955.560,5335883.810,690975.600,5335904.690",true,937_INCLUDED_25_EXCLUDED_AGGREGATE_ONLY,UNKNOWN,true,UNKNOWN,UNKNOWN,true,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,true,UNKNOWN,UNKNOWN,MISSING,false,UNKNOWN,UNKNOWN,IMAGE_BUILDING_COVERAGE_JOIN_MISSING;C1_REGISTERED_FULL_COVERAGE_UNKNOWN;C1_CLASS_2_6_DERIVATIVE_MISSING;C1_VERTICAL_DATUM_UNKNOWN;C2_REGISTERED_FULL_COVERAGE_UNKNOWN;C2_EXACT_937_BASE_MISMATCH;C2_CLASS_2_6_DERIVATIVE_MISSING;C3_SPARSE_CONVERSION_REPLAY_PARTIAL;C4_REGISTRATION_NOT_VERIFIED;C4_PRIOR_INTERFACE_NOT_FROZEN;C5_INDEPENDENT_LOD1_MISSING;GRAVITY_TERRAIN_MVS_ESTIMATE_MISSING;R_DERIVED_COMMON_REPLAY_MISSING;STAGE3_TOOLCHAIN_NOT_REPLAYABLE,false
DEBY_LOD2_4907521,DEBYvAAAAABTMpDt,LOD2_REFERENCE_690_5334,"690974.470,5335874.970,690997.090,5335897.340",true,937_INCLUDED_25_EXCLUDED_AGGREGATE_ONLY,UNKNOWN,true,UNKNOWN,UNKNOWN,true,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,true,UNKNOWN,UNKNOWN,MISSING,false,UNKNOWN,UNKNOWN,IMAGE_BUILDING_COVERAGE_JOIN_MISSING;C1_REGISTERED_FULL_COVERAGE_UNKNOWN;C1_CLASS_2_6_DERIVATIVE_MISSING;C1_VERTICAL_DATUM_UNKNOWN;C2_REGISTERED_FULL_COVERAGE_UNKNOWN;C2_EXACT_937_BASE_MISMATCH;C2_CLASS_2_6_DERIVATIVE_MISSING;C3_SPARSE_CONVERSION_REPLAY_PARTIAL;C4_REGISTRATION_NOT_VERIFIED;C4_PRIOR_INTERFACE_NOT_FROZEN;C5_INDEPENDENT_LOD1_MISSING;GRAVITY_TERRAIN_MVS_ESTIMATE_MISSING;R_DERIVED_COMMON_REPLAY_MISSING;STAGE3_TOOLCHAIN_NOT_REPLAYABLE,false
DEBY_LOD2_4908023,DEBYvAAAAABTMI2z,LOD2_REFERENCE_690_5336,"690906.287,5336108.243,690911.891,5336115.248",true,937_INCLUDED_25_EXCLUDED_AGGREGATE_ONLY,UNKNOWN,true,UNKNOWN,UNKNOWN,true,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,true,UNKNOWN,UNKNOWN,MISSING,false,UNKNOWN,UNKNOWN,IMAGE_BUILDING_COVERAGE_JOIN_MISSING;C1_REGISTERED_FULL_COVERAGE_UNKNOWN;C1_CLASS_2_6_DERIVATIVE_MISSING;C1_VERTICAL_DATUM_UNKNOWN;C2_REGISTERED_FULL_COVERAGE_UNKNOWN;C2_EXACT_937_BASE_MISMATCH;C2_CLASS_2_6_DERIVATIVE_MISSING;C3_SPARSE_CONVERSION_REPLAY_PARTIAL;C4_REGISTRATION_NOT_VERIFIED;C4_PRIOR_INTERFACE_NOT_FROZEN;C5_INDEPENDENT_LOD1_MISSING;GRAVITY_TERRAIN_MVS_ESTIMATE_MISSING;R_DERIVED_COMMON_REPLAY_MISSING;STAGE3_TOOLCHAIN_NOT_REPLAYABLE,false
DEBY_LOD2_4908024,DEBYvAAAAABTMI39,LOD2_REFERENCE_690_5336,"690908.460,5336097.503,690915.476,5336103.016",true,937_INCLUDED_25_EXCLUDED_AGGREGATE_ONLY,UNKNOWN,true,UNKNOWN,UNKNOWN,true,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,true,UNKNOWN,UNKNOWN,MISSING,false,UNKNOWN,UNKNOWN,IMAGE_BUILDING_COVERAGE_JOIN_MISSING;C1_REGISTERED_FULL_COVERAGE_UNKNOWN;C1_CLASS_2_6_DERIVATIVE_MISSING;C1_VERTICAL_DATUM_UNKNOWN;C2_REGISTERED_FULL_COVERAGE_UNKNOWN;C2_EXACT_937_BASE_MISMATCH;C2_CLASS_2_6_DERIVATIVE_MISSING;C3_SPARSE_CONVERSION_REPLAY_PARTIAL;C4_REGISTRATION_NOT_VERIFIED;C4_PRIOR_INTERFACE_NOT_FROZEN;C5_INDEPENDENT_LOD1_MISSING;GRAVITY_TERRAIN_MVS_ESTIMATE_MISSING;R_DERIVED_COMMON_REPLAY_MISSING;STAGE3_TOOLCHAIN_NOT_REPLAYABLE,false
DEBY_LOD2_4908025,DEBYvAAAAABTMJAm,LOD2_REFERENCE_690_5336,"690909.935,5336101.243,690916.943,5336106.756",true,937_INCLUDED_25_EXCLUDED_AGGREGATE_ONLY,UNKNOWN,true,UNKNOWN,UNKNOWN,true,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,true,UNKNOWN,UNKNOWN,MISSING,false,UNKNOWN,UNKNOWN,IMAGE_BUILDING_COVERAGE_JOIN_MISSING;C1_REGISTERED_FULL_COVERAGE_UNKNOWN;C1_CLASS_2_6_DERIVATIVE_MISSING;C1_VERTICAL_DATUM_UNKNOWN;C2_REGISTERED_FULL_COVERAGE_UNKNOWN;C2_EXACT_937_BASE_MISMATCH;C2_CLASS_2_6_DERIVATIVE_MISSING;C3_SPARSE_CONVERSION_REPLAY_PARTIAL;C4_REGISTRATION_NOT_VERIFIED;C4_PRIOR_INTERFACE_NOT_FROZEN;C5_INDEPENDENT_LOD1_MISSING;GRAVITY_TERRAIN_MVS_ESTIMATE_MISSING;R_DERIVED_COMMON_REPLAY_MISSING;STAGE3_TOOLCHAIN_NOT_REPLAYABLE,false
DEBY_LOD2_4908026,DEBYvAAAAABTMJBs,LOD2_REFERENCE_690_5336,"690911.411,5336105.005,690918.407,5336110.526",true,937_INCLUDED_25_EXCLUDED_AGGREGATE_ONLY,UNKNOWN,true,UNKNOWN,UNKNOWN,true,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,true,UNKNOWN,UNKNOWN,MISSING,false,UNKNOWN,UNKNOWN,IMAGE_BUILDING_COVERAGE_JOIN_MISSING;C1_REGISTERED_FULL_COVERAGE_UNKNOWN;C1_CLASS_2_6_DERIVATIVE_MISSING;C1_VERTICAL_DATUM_UNKNOWN;C2_REGISTERED_FULL_COVERAGE_UNKNOWN;C2_EXACT_937_BASE_MISMATCH;C2_CLASS_2_6_DERIVATIVE_MISSING;C3_SPARSE_CONVERSION_REPLAY_PARTIAL;C4_REGISTRATION_NOT_VERIFIED;C4_PRIOR_INTERFACE_NOT_FROZEN;C5_INDEPENDENT_LOD1_MISSING;GRAVITY_TERRAIN_MVS_ESTIMATE_MISSING;R_DERIVED_COMMON_REPLAY_MISSING;STAGE3_TOOLCHAIN_NOT_REPLAYABLE,false
DEBY_LOD2_4908027,DEBYvAAAAABTMJBw,LOD2_REFERENCE_690_5336,"690912.866,5336108.765,690919.863,5336114.276",true,937_INCLUDED_25_EXCLUDED_AGGREGATE_ONLY,UNKNOWN,true,UNKNOWN,UNKNOWN,true,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,true,UNKNOWN,UNKNOWN,MISSING,false,UNKNOWN,UNKNOWN,IMAGE_BUILDING_COVERAGE_JOIN_MISSING;C1_REGISTERED_FULL_COVERAGE_UNKNOWN;C1_CLASS_2_6_DERIVATIVE_MISSING;C1_VERTICAL_DATUM_UNKNOWN;C2_REGISTERED_FULL_COVERAGE_UNKNOWN;C2_EXACT_937_BASE_MISMATCH;C2_CLASS_2_6_DERIVATIVE_MISSING;C3_SPARSE_CONVERSION_REPLAY_PARTIAL;C4_REGISTRATION_NOT_VERIFIED;C4_PRIOR_INTERFACE_NOT_FROZEN;C5_INDEPENDENT_LOD1_MISSING;GRAVITY_TERRAIN_MVS_ESTIMATE_MISSING;R_DERIVED_COMMON_REPLAY_MISSING;STAGE3_TOOLCHAIN_NOT_REPLAYABLE,false
DEBY_LOD2_4908028,DEBYvAAAAABTMI4Q,LOD2_REFERENCE_690_5336,"690914.313,5336112.485,690921.329,5336117.976",true,937_INCLUDED_25_EXCLUDED_AGGREGATE_ONLY,UNKNOWN,true,UNKNOWN,UNKNOWN,true,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,true,UNKNOWN,UNKNOWN,MISSING,false,UNKNOWN,UNKNOWN,IMAGE_BUILDING_COVERAGE_JOIN_MISSING;C1_REGISTERED_FULL_COVERAGE_UNKNOWN;C1_CLASS_2_6_DERIVATIVE_MISSING;C1_VERTICAL_DATUM_UNKNOWN;C2_REGISTERED_FULL_COVERAGE_UNKNOWN;C2_EXACT_937_BASE_MISMATCH;C2_CLASS_2_6_DERIVATIVE_MISSING;C3_SPARSE_CONVERSION_REPLAY_PARTIAL;C4_REGISTRATION_NOT_VERIFIED;C4_PRIOR_INTERFACE_NOT_FROZEN;C5_INDEPENDENT_LOD1_MISSING;GRAVITY_TERRAIN_MVS_ESTIMATE_MISSING;R_DERIVED_COMMON_REPLAY_MISSING;STAGE3_TOOLCHAIN_NOT_REPLAYABLE,false
DEBY_LOD2_4908044,DEBYvAAAAABTMdnI,LOD2_REFERENCE_690_5336,"690864.498,5336320.695,690874.524,5336328.759",true,937_INCLUDED_25_EXCLUDED_AGGREGATE_ONLY,UNKNOWN,true,UNKNOWN,UNKNOWN,true,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,true,UNKNOWN,UNKNOWN,MISSING,false,UNKNOWN,UNKNOWN,IMAGE_BUILDING_COVERAGE_JOIN_MISSING;C1_REGISTERED_FULL_COVERAGE_UNKNOWN;C1_CLASS_2_6_DERIVATIVE_MISSING;C1_VERTICAL_DATUM_UNKNOWN;C2_REGISTERED_FULL_COVERAGE_UNKNOWN;C2_EXACT_937_BASE_MISMATCH;C2_CLASS_2_6_DERIVATIVE_MISSING;C3_SPARSE_CONVERSION_REPLAY_PARTIAL;C4_REGISTRATION_NOT_VERIFIED;C4_PRIOR_INTERFACE_NOT_FROZEN;C5_INDEPENDENT_LOD1_MISSING;GRAVITY_TERRAIN_MVS_ESTIMATE_MISSING;R_DERIVED_COMMON_REPLAY_MISSING;STAGE3_TOOLCHAIN_NOT_REPLAYABLE,false
DEBY_LOD2_4908045,DEBYvAAAAABTMdqY,LOD2_REFERENCE_690_5336,"690872.577,5336316.978,690884.212,5336325.685",true,937_INCLUDED_25_EXCLUDED_AGGREGATE_ONLY,UNKNOWN,true,UNKNOWN,UNKNOWN,true,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,true,UNKNOWN,UNKNOWN,MISSING,false,UNKNOWN,UNKNOWN,IMAGE_BUILDING_COVERAGE_JOIN_MISSING;C1_REGISTERED_FULL_COVERAGE_UNKNOWN;C1_CLASS_2_6_DERIVATIVE_MISSING;C1_VERTICAL_DATUM_UNKNOWN;C2_REGISTERED_FULL_COVERAGE_UNKNOWN;C2_EXACT_937_BASE_MISMATCH;C2_CLASS_2_6_DERIVATIVE_MISSING;C3_SPARSE_CONVERSION_REPLAY_PARTIAL;C4_REGISTRATION_NOT_VERIFIED;C4_PRIOR_INTERFACE_NOT_FROZEN;C5_INDEPENDENT_LOD1_MISSING;GRAVITY_TERRAIN_MVS_ESTIMATE_MISSING;R_DERIVED_COMMON_REPLAY_MISSING;STAGE3_TOOLCHAIN_NOT_REPLAYABLE,false
DEBY_LOD2_4908046,DEBYvAAAAABTMd3z,LOD2_REFERENCE_690_5336,"690904.478,5336288.343,690919.042,5336313.529",true,937_INCLUDED_25_EXCLUDED_AGGREGATE_ONLY,UNKNOWN,true,UNKNOWN,UNKNOWN,true,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,true,UNKNOWN,UNKNOWN,MISSING,false,UNKNOWN,UNKNOWN,IMAGE_BUILDING_COVERAGE_JOIN_MISSING;C1_REGISTERED_FULL_COVERAGE_UNKNOWN;C1_CLASS_2_6_DERIVATIVE_MISSING;C1_VERTICAL_DATUM_UNKNOWN;C2_REGISTERED_FULL_COVERAGE_UNKNOWN;C2_EXACT_937_BASE_MISMATCH;C2_CLASS_2_6_DERIVATIVE_MISSING;C3_SPARSE_CONVERSION_REPLAY_PARTIAL;C4_REGISTRATION_NOT_VERIFIED;C4_PRIOR_INTERFACE_NOT_FROZEN;C5_INDEPENDENT_LOD1_MISSING;GRAVITY_TERRAIN_MVS_ESTIMATE_MISSING;R_DERIVED_COMMON_REPLAY_MISSING;STAGE3_TOOLCHAIN_NOT_REPLAYABLE,false
DEBY_LOD2_4908048,DEBYvAAAAABTMdzR,LOD2_REFERENCE_690_5336,"690895.529,5336266.093,690904.937,5336279.910",true,937_INCLUDED_25_EXCLUDED_AGGREGATE_ONLY,UNKNOWN,true,UNKNOWN,UNKNOWN,true,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,true,UNKNOWN,UNKNOWN,MISSING,false,UNKNOWN,UNKNOWN,IMAGE_BUILDING_COVERAGE_JOIN_MISSING;C1_REGISTERED_FULL_COVERAGE_UNKNOWN;C1_CLASS_2_6_DERIVATIVE_MISSING;C1_VERTICAL_DATUM_UNKNOWN;C2_REGISTERED_FULL_COVERAGE_UNKNOWN;C2_EXACT_937_BASE_MISMATCH;C2_CLASS_2_6_DERIVATIVE_MISSING;C3_SPARSE_CONVERSION_REPLAY_PARTIAL;C4_REGISTRATION_NOT_VERIFIED;C4_PRIOR_INTERFACE_NOT_FROZEN;C5_INDEPENDENT_LOD1_MISSING;GRAVITY_TERRAIN_MVS_ESTIMATE_MISSING;R_DERIVED_COMMON_REPLAY_MISSING;STAGE3_TOOLCHAIN_NOT_REPLAYABLE,false
DEBY_LOD2_4908049,DEBYvAAAAABTMeCI,LOD2_REFERENCE_690_5336,"690901.219,5336280.116,690909.662,5336290.373",true,937_INCLUDED_25_EXCLUDED_AGGREGATE_ONLY,UNKNOWN,true,UNKNOWN,UNKNOWN,true,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,true,UNKNOWN,UNKNOWN,MISSING,false,UNKNOWN,UNKNOWN,IMAGE_BUILDING_COVERAGE_JOIN_MISSING;C1_REGISTERED_FULL_COVERAGE_UNKNOWN;C1_CLASS_2_6_DERIVATIVE_MISSING;C1_VERTICAL_DATUM_UNKNOWN;C2_REGISTERED_FULL_COVERAGE_UNKNOWN;C2_EXACT_937_BASE_MISMATCH;C2_CLASS_2_6_DERIVATIVE_MISSING;C3_SPARSE_CONVERSION_REPLAY_PARTIAL;C4_REGISTRATION_NOT_VERIFIED;C4_PRIOR_INTERFACE_NOT_FROZEN;C5_INDEPENDENT_LOD1_MISSING;GRAVITY_TERRAIN_MVS_ESTIMATE_MISSING;R_DERIVED_COMMON_REPLAY_MISSING;STAGE3_TOOLCHAIN_NOT_REPLAYABLE,false
DEBY_LOD2_4908050,DEBYvAAAAABTMeB1,LOD2_REFERENCE_690_5336,"690886.646,5336244.099,690900.674,5336268.144",true,937_INCLUDED_25_EXCLUDED_AGGREGATE_ONLY,UNKNOWN,true,UNKNOWN,UNKNOWN,true,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,true,UNKNOWN,UNKNOWN,MISSING,false,UNKNOWN,UNKNOWN,IMAGE_BUILDING_COVERAGE_JOIN_MISSING;C1_REGISTERED_FULL_COVERAGE_UNKNOWN;C1_CLASS_2_6_DERIVATIVE_MISSING;C1_VERTICAL_DATUM_UNKNOWN;C2_REGISTERED_FULL_COVERAGE_UNKNOWN;C2_EXACT_937_BASE_MISMATCH;C2_CLASS_2_6_DERIVATIVE_MISSING;C3_SPARSE_CONVERSION_REPLAY_PARTIAL;C4_REGISTRATION_NOT_VERIFIED;C4_PRIOR_INTERFACE_NOT_FROZEN;C5_INDEPENDENT_LOD1_MISSING;GRAVITY_TERRAIN_MVS_ESTIMATE_MISSING;R_DERIVED_COMMON_REPLAY_MISSING;STAGE3_TOOLCHAIN_NOT_REPLAYABLE,false
DEBY_LOD2_4908051,DEBYvAAAAABTMeNc,LOD2_REFERENCE_690_5336,"690844.222,5336262.888,690858.208,5336287.058",true,937_INCLUDED_25_EXCLUDED_AGGREGATE_ONLY,UNKNOWN,true,UNKNOWN,UNKNOWN,true,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,true,UNKNOWN,UNKNOWN,MISSING,false,UNKNOWN,UNKNOWN,IMAGE_BUILDING_COVERAGE_JOIN_MISSING;C1_REGISTERED_FULL_COVERAGE_UNKNOWN;C1_CLASS_2_6_DERIVATIVE_MISSING;C1_VERTICAL_DATUM_UNKNOWN;C2_REGISTERED_FULL_COVERAGE_UNKNOWN;C2_EXACT_937_BASE_MISMATCH;C2_CLASS_2_6_DERIVATIVE_MISSING;C3_SPARSE_CONVERSION_REPLAY_PARTIAL;C4_REGISTRATION_NOT_VERIFIED;C4_PRIOR_INTERFACE_NOT_FROZEN;C5_INDEPENDENT_LOD1_MISSING;GRAVITY_TERRAIN_MVS_ESTIMATE_MISSING;R_DERIVED_COMMON_REPLAY_MISSING;STAGE3_TOOLCHAIN_NOT_REPLAYABLE,false
DEBY_LOD2_4908052,DEBYvAAAAABTMeNz,LOD2_REFERENCE_690_5336,"690827.218,5336254.088,690841.700,5336280.344",true,937_INCLUDED_25_EXCLUDED_AGGREGATE_ONLY,UNKNOWN,true,UNKNOWN,UNKNOWN,true,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,true,UNKNOWN,UNKNOWN,MISSING,false,UNKNOWN,UNKNOWN,IMAGE_BUILDING_COVERAGE_JOIN_MISSING;C1_REGISTERED_FULL_COVERAGE_UNKNOWN;C1_CLASS_2_6_DERIVATIVE_MISSING;C1_VERTICAL_DATUM_UNKNOWN;C2_REGISTERED_FULL_COVERAGE_UNKNOWN;C2_EXACT_937_BASE_MISMATCH;C2_CLASS_2_6_DERIVATIVE_MISSING;C3_SPARSE_CONVERSION_REPLAY_PARTIAL;C4_REGISTRATION_NOT_VERIFIED;C4_PRIOR_INTERFACE_NOT_FROZEN;C5_INDEPENDENT_LOD1_MISSING;GRAVITY_TERRAIN_MVS_ESTIMATE_MISSING;R_DERIVED_COMMON_REPLAY_MISSING;STAGE3_TOOLCHAIN_NOT_REPLAYABLE,false
DEBY_LOD2_4908053,DEBYvAAAAABTMeNB,LOD2_REFERENCE_690_5336,"690836.540,5336278.364,690844.053,5336286.482",true,937_INCLUDED_25_EXCLUDED_AGGREGATE_ONLY,UNKNOWN,true,UNKNOWN,UNKNOWN,true,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,true,UNKNOWN,UNKNOWN,MISSING,false,UNKNOWN,UNKNOWN,IMAGE_BUILDING_COVERAGE_JOIN_MISSING;C1_REGISTERED_FULL_COVERAGE_UNKNOWN;C1_CLASS_2_6_DERIVATIVE_MISSING;C1_VERTICAL_DATUM_UNKNOWN;C2_REGISTERED_FULL_COVERAGE_UNKNOWN;C2_EXACT_937_BASE_MISMATCH;C2_CLASS_2_6_DERIVATIVE_MISSING;C3_SPARSE_CONVERSION_REPLAY_PARTIAL;C4_REGISTRATION_NOT_VERIFIED;C4_PRIOR_INTERFACE_NOT_FROZEN;C5_INDEPENDENT_LOD1_MISSING;GRAVITY_TERRAIN_MVS_ESTIMATE_MISSING;R_DERIVED_COMMON_REPLAY_MISSING;STAGE3_TOOLCHAIN_NOT_REPLAYABLE,false
DEBY_LOD2_4908054,DEBYvAAAAABTMeLy,LOD2_REFERENCE_690_5336,"690838.903,5336284.501,690846.242,5336292.162",true,937_INCLUDED_25_EXCLUDED_AGGREGATE_ONLY,UNKNOWN,true,UNKNOWN,UNKNOWN,true,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,true,UNKNOWN,UNKNOWN,MISSING,false,UNKNOWN,UNKNOWN,IMAGE_BUILDING_COVERAGE_JOIN_MISSING;C1_REGISTERED_FULL_COVERAGE_UNKNOWN;C1_CLASS_2_6_DERIVATIVE_MISSING;C1_VERTICAL_DATUM_UNKNOWN;C2_REGISTERED_FULL_COVERAGE_UNKNOWN;C2_EXACT_937_BASE_MISMATCH;C2_CLASS_2_6_DERIVATIVE_MISSING;C3_SPARSE_CONVERSION_REPLAY_PARTIAL;C4_REGISTRATION_NOT_VERIFIED;C4_PRIOR_INTERFACE_NOT_FROZEN;C5_INDEPENDENT_LOD1_MISSING;GRAVITY_TERRAIN_MVS_ESTIMATE_MISSING;R_DERIVED_COMMON_REPLAY_MISSING;STAGE3_TOOLCHAIN_NOT_REPLAYABLE,false
